user_id,datetime,step,version
731,2020-10-09 13:24:38,5 - PCE / PDL,A
731,2020-10-09 13:28:28,6 - Facturation & paiement,A
731,2020-10-09 13:30:18,7 - Récap,A
731,2020-10-09 13:35:08,8 - Fini !,A
732,2020-10-05 18:31:06,1 - arrivée souscription,A
732,2020-10-05 18:31:56,2 - estimateur,A
732,2020-10-05 18:35:46,3 - devis & info persos,A
732,2020-10-05 18:37:36,4 - services & options,A
732,2020-10-05 18:37:26,5 - PCE / PDL,A
733,2020-10-06 12:31:28,1 - arrivée souscription,A
733,2020-10-06 12:34:38,2 - estimateur,A
733,2020-10-06 12:38:48,3 - devis & info persos,A
733,2020-10-06 12:42:58,4 - services & options,A
733,2020-10-06 12:48:08,5 - PCE / PDL,A
734,2020-10-05 19:29:22,1 - arrivée souscription,A
734,2020-10-05 19:31:02,2 - estimateur,A
734,2020-10-05 19:32:42,3 - devis & info persos,A
734,2020-10-05 19:35:22,4 - services & options,A
734,2020-10-05 19:36:02,5 - PCE / PDL,A
735,2020-10-15 14:45:00,1 - arrivée souscription,B
735,2020-10-15 14:50:20,2 - estimateur,B
736,2020-10-14 17:50:54,1 - arrivée souscription,A
736,2020-10-14 17:52:54,2 - estimateur,A
737,2020-10-06 09:25:46,1 - arrivée souscription,B
738,2020-10-06 09:28:03,1 - arrivée souscription,A
738,2020-10-06 09:29:33,2 - estimateur,A
738,2020-10-06 09:32:03,3 - devis & info persos,A
738,2020-10-06 09:33:33,4 - services & options,A
738,2020-10-06 09:34:03,5 - PCE / PDL,A
738,2020-10-06 09:35:33,6 - Facturation & paiement,A
738,2020-10-06 09:38:03,7 - Récap,A
738,2020-10-06 09:39:33,8 - Fini !,A
739,2020-10-09 14:34:41,1 - arrivée souscription,A
739,2020-10-09 14:40:21,2 - estimateur,A
739,2020-10-09 14:44:01,3 - devis & info persos,A
739,2020-10-09 14:48:41,4 - services & options,A
739,2020-10-09 14:53:21,5 - PCE / PDL,A
739,2020-10-09 14:58:01,6 - Facturation & paiement,A
739,2020-10-09 15:01:41,7 - Récap,A
739,2020-10-09 15:08:21,8 - Fini !,A
740,2020-10-04 12:38:05,1 - arrivée souscription,B
740,2020-10-04 12:42:45,2 - estimateur,B
740,2020-10-04 12:47:25,3 - devis & info persos,B
740,2020-10-04 12:53:05,4 - services & options,B
740,2020-10-04 12:57:45,5 - PCE / PDL,B
740,2020-10-04 13:01:25,6 - Facturation & paiement,B
740,2020-10-04 13:05:05,7 - Récap,B
741,2020-10-14 15:41:30,1 - arrivée souscription,B
741,2020-10-14 15:46:00,2 - estimateur,B
741,2020-10-14 15:51:30,3 - devis & info persos,B
741,2020-10-14 15:55:00,4 - services & options,B
741,2020-10-14 15:59:30,5 - PCE / PDL,B
741,2020-10-14 16:04:00,6 - Facturation & paiement,B
741,2020-10-14 16:07:30,7 - Récap,B
741,2020-10-14 16:13:00,8 - Fini !,B
742,2020-10-03 19:48:29,1 - arrivée souscription,A
742,2020-10-03 19:53:09,2 - estimateur,A
743,2020-10-01 19:41:08,1 - arrivée souscription,B
743,2020-10-01 19:45:48,2 - estimateur,B
744,2020-10-06 13:19:19,1 - arrivée souscription,A
744,2020-10-06 13:23:09,2 - estimateur,A
744,2020-10-06 13:25:59,3 - devis & info persos,A
744,2020-10-06 13:30:49,4 - services & options,A
745,2020-10-13 18:56:18,1 - arrivée souscription,B
746,2020-10-04 09:20:12,1 - arrivée souscription,B
746,2020-10-04 09:21:32,2 - estimateur,B
746,2020-10-04 09:21:52,3 - devis & info persos,B
746,2020-10-04 09:25:12,4 - services & options,B
746,2020-10-04 09:25:32,5 - PCE / PDL,B
746,2020-10-04 09:25:52,6 - Facturation & paiement,B
747,2020-10-12 10:10:44,1 - arrivée souscription,A
747,2020-10-12 10:12:34,2 - estimateur,A
747,2020-10-12 10:13:24,3 - devis & info persos,A
747,2020-10-12 10:16:14,4 - services & options,A
747,2020-10-12 10:17:04,5 - PCE / PDL,A
748,2020-10-13 14:22:35,1 - arrivée souscription,B
748,2020-10-13 14:23:25,2 - estimateur,B
748,2020-10-13 14:27:15,3 - devis & info persos,B
749,2020-10-02 13:44:30,1 - arrivée souscription,A
749,2020-10-02 13:47:10,2 - estimateur,A
749,2020-10-02 13:50:50,3 - devis & info persos,A
749,2020-10-02 13:51:30,4 - services & options,A
749,2020-10-02 13:56:10,5 - PCE / PDL,A
750,2020-10-04 15:03:34,1 - arrivée souscription,B
750,2020-10-04 15:06:34,2 - estimateur,B
750,2020-10-04 15:07:34,3 - devis & info persos,B
751,2020-10-14 16:22:44,1 - arrivée souscription,A
751,2020-10-14 16:24:24,2 - estimateur,A
752,2020-10-12 18:36:29,1 - arrivée souscription,B
753,2020-10-11 13:08:09,1 - arrivée souscription,A
753,2020-10-11 13:11:09,2 - estimateur,A
753,2020-10-11 13:11:09,3 - devis & info persos,A
753,2020-10-11 13:15:09,4 - services & options,A
754,2020-10-04 16:13:25,1 - arrivée souscription,A
754,2020-10-04 16:17:25,2 - estimateur,A
754,2020-10-04 16:22:25,3 - devis & info persos,A
754,2020-10-04 16:24:25,4 - services & options,A
754,2020-10-04 16:28:25,5 - PCE / PDL,A
755,2020-10-13 13:26:42,1 - arrivée souscription,B
755,2020-10-13 13:28:32,2 - estimateur,B
755,2020-10-13 13:29:22,3 - devis & info persos,B
755,2020-10-13 13:30:12,4 - services & options,B
756,2020-10-03 10:18:51,1 - arrivée souscription,A
756,2020-10-03 10:23:41,2 - estimateur,A
756,2020-10-03 10:26:31,3 - devis & info persos,A
756,2020-10-03 10:30:21,4 - services & options,A
756,2020-10-03 10:34:11,5 - PCE / PDL,A
756,2020-10-03 10:37:01,6 - Facturation & paiement,A
756,2020-10-03 10:40:51,7 - Récap,A
756,2020-10-03 10:46:41,8 - Fini !,A
757,2020-10-12 15:39:08,1 - arrivée souscription,B
757,2020-10-12 15:42:58,2 - estimateur,B
757,2020-10-12 15:47:48,3 - devis & info persos,B
757,2020-10-12 15:50:38,4 - services & options,B
757,2020-10-12 15:55:28,5 - PCE / PDL,B
757,2020-10-12 15:57:18,6 - Facturation & paiement,B
757,2020-10-12 16:02:08,7 - Récap,B
758,2020-10-13 11:29:56,1 - arrivée souscription,A
758,2020-10-13 11:31:06,2 - estimateur,A
758,2020-10-13 11:31:16,3 - devis & info persos,A
758,2020-10-13 11:33:26,4 - services & options,A
759,2020-10-01 20:29:24,1 - arrivée souscription,B
759,2020-10-01 20:32:04,2 - estimateur,B
759,2020-10-01 20:31:44,3 - devis & info persos,B
759,2020-10-01 20:33:24,4 - services & options,B
759,2020-10-01 20:36:04,5 - PCE / PDL,B
760,2020-10-12 20:17:51,1 - arrivée souscription,B
760,2020-10-12 20:23:01,2 - estimateur,B
761,2020-10-15 20:23:39,1 - arrivée souscription,B
761,2020-10-15 20:26:49,2 - estimateur,B
762,2020-10-10 09:41:34,1 - arrivée souscription,B
762,2020-10-10 09:45:34,2 - estimateur,B
762,2020-10-10 09:48:34,3 - devis & info persos,B
763,2020-10-06 15:14:48,1 - arrivée souscription,B
763,2020-10-06 15:16:48,2 - estimateur,B
763,2020-10-06 15:17:48,3 - devis & info persos,B
763,2020-10-06 15:16:48,4 - services & options,B
763,2020-10-06 15:19:48,5 - PCE / PDL,B
763,2020-10-06 15:19:48,6 - Facturation & paiement,B
763,2020-10-06 15:21:48,7 - Récap,B
764,2020-10-05 11:02:09,1 - arrivée souscription,A
764,2020-10-05 11:07:39,2 - estimateur,A
765,2020-10-09 11:31:27,1 - arrivée souscription,A
765,2020-10-09 11:36:57,2 - estimateur,A
765,2020-10-09 11:41:27,3 - devis & info persos,A
765,2020-10-09 11:45:57,4 - services & options,A
765,2020-10-09 11:49:27,5 - PCE / PDL,A
766,2020-10-03 14:36:25,1 - arrivée souscription,A
766,2020-10-03 14:40:25,2 - estimateur,A
766,2020-10-03 14:45:25,3 - devis & info persos,A
766,2020-10-03 14:50:25,4 - services & options,A
766,2020-10-03 14:57:25,5 - PCE / PDL,A
766,2020-10-03 15:02:25,6 - Facturation & paiement,A
766,2020-10-03 15:05:25,7 - Récap,A
766,2020-10-03 15:12:25,8 - Fini !,A
767,2020-10-01 11:29:20,1 - arrivée souscription,A
767,2020-10-01 11:31:40,2 - estimateur,A
767,2020-10-01 11:34:00,3 - devis & info persos,A
767,2020-10-01 11:36:20,4 - services & options,A
768,2020-10-12 10:58:22,1 - arrivée souscription,B
769,2020-10-02 19:15:58,1 - arrivée souscription,A
769,2020-10-02 19:17:48,2 - estimateur,A
769,2020-10-02 19:19:38,3 - devis & info persos,A
769,2020-10-02 19:22:28,4 - services & options,A
769,2020-10-02 19:22:18,5 - PCE / PDL,A
770,2020-10-03 12:43:00,1 - arrivée souscription,B
771,2020-10-14 16:41:46,1 - arrivée souscription,A
771,2020-10-14 16:44:46,2 - estimateur,A
772,2020-10-15 10:49:36,1 - arrivée souscription,A
772,2020-10-15 10:53:26,2 - estimateur,A
773,2020-10-06 16:28:20,1 - arrivée souscription,A
773,2020-10-06 16:29:00,2 - estimateur,A
773,2020-10-06 16:32:40,3 - devis & info persos,A
774,2020-10-04 17:53:39,1 - arrivée souscription,A
774,2020-10-04 17:58:59,2 - estimateur,A
774,2020-10-04 18:02:19,3 - devis & info persos,A
774,2020-10-04 18:07:39,4 - services & options,A
775,2020-10-05 18:05:12,1 - arrivée souscription,B
775,2020-10-05 18:08:22,2 - estimateur,B
776,2020-10-07 16:13:46,1 - arrivée souscription,B
776,2020-10-07 16:17:56,2 - estimateur,B
776,2020-10-07 16:21:06,3 - devis & info persos,B
776,2020-10-07 16:27:16,4 - services & options,B
776,2020-10-07 16:30:26,5 - PCE / PDL,B
776,2020-10-07 16:33:36,6 - Facturation & paiement,B
776,2020-10-07 16:38:46,7 - Récap,B
776,2020-10-07 16:43:56,8 - Fini !,B
777,2020-10-12 16:49:20,1 - arrivée souscription,A
777,2020-10-12 16:52:10,2 - estimateur,A
777,2020-10-12 16:54:00,3 - devis & info persos,A
777,2020-10-12 16:55:50,4 - services & options,A
777,2020-10-12 16:57:40,5 - PCE / PDL,A
778,2020-10-06 09:23:52,1 - arrivée souscription,B
778,2020-10-06 09:27:02,2 - estimateur,B
778,2020-10-06 09:29:12,3 - devis & info persos,B
778,2020-10-06 09:29:22,4 - services & options,B
778,2020-10-06 09:32:32,5 - PCE / PDL,B
778,2020-10-06 09:35:42,6 - Facturation & paiement,B
778,2020-10-06 09:36:52,7 - Récap,B
778,2020-10-06 09:40:02,8 - Fini !,B
779,2020-10-05 20:00:07,1 - arrivée souscription,A
779,2020-10-05 20:03:37,2 - estimateur,A
779,2020-10-05 20:05:07,3 - devis & info persos,A
779,2020-10-05 20:08:37,4 - services & options,A
779,2020-10-05 20:11:07,5 - PCE / PDL,A
779,2020-10-05 20:13:37,6 - Facturation & paiement,A
779,2020-10-05 20:15:07,7 - Récap,A
779,2020-10-05 20:17:37,8 - Fini !,A
780,2020-10-05 12:37:17,1 - arrivée souscription,B
781,2020-10-10 18:06:24,1 - arrivée souscription,A
781,2020-10-10 18:09:14,2 - estimateur,A
781,2020-10-10 18:12:04,3 - devis & info persos,A
781,2020-10-10 18:14:54,4 - services & options,A
781,2020-10-10 18:17:44,5 - PCE / PDL,A
782,2020-10-12 14:51:13,1 - arrivée souscription,B
782,2020-10-12 14:56:23,2 - estimateur,B
782,2020-10-12 14:58:33,3 - devis & info persos,B
782,2020-10-12 15:03:43,4 - services & options,B
782,2020-10-12 15:08:53,5 - PCE / PDL,B
782,2020-10-12 15:13:03,6 - Facturation & paiement,B
782,2020-10-12 15:17:13,7 - Récap,B
782,2020-10-12 15:20:23,8 - Fini !,B
783,2020-10-06 11:01:47,1 - arrivée souscription,A
784,2020-10-11 13:14:12,1 - arrivée souscription,A
784,2020-10-11 13:16:12,2 - estimateur,A
784,2020-10-11 13:19:12,3 - devis & info persos,A
784,2020-10-11 13:22:12,4 - services & options,A
784,2020-10-11 13:26:12,5 - PCE / PDL,A
784,2020-10-11 13:29:12,6 - Facturation & paiement,A
784,2020-10-11 13:32:12,7 - Récap,A
784,2020-10-11 13:34:12,8 - Fini !,A
785,2020-10-02 17:36:06,1 - arrivée souscription,B
785,2020-10-02 17:38:36,2 - estimateur,B
786,2020-10-11 16:32:30,1 - arrivée souscription,B
786,2020-10-11 16:35:20,2 - estimateur,B
786,2020-10-11 16:38:10,3 - devis & info persos,B
786,2020-10-11 16:41:00,4 - services & options,B
787,2020-10-04 13:33:57,1 - arrivée souscription,B
787,2020-10-04 13:36:17,2 - estimateur,B
788,2020-10-05 14:32:33,1 - arrivée souscription,B
788,2020-10-05 14:37:43,2 - estimateur,B
789,2020-10-09 09:19:20,1 - arrivée souscription,A
789,2020-10-09 09:23:40,2 - estimateur,A
789,2020-10-09 09:28:00,3 - devis & info persos,A
790,2020-10-02 19:20:19,1 - arrivée souscription,B
790,2020-10-02 19:21:39,2 - estimateur,B
791,2020-10-15 15:13:03,1 - arrivée souscription,A
791,2020-10-15 15:18:43,2 - estimateur,A
791,2020-10-15 15:21:23,3 - devis & info persos,A
791,2020-10-15 15:26:03,4 - services & options,A
791,2020-10-15 15:31:43,5 - PCE / PDL,A
791,2020-10-15 15:37:23,6 - Facturation & paiement,A
791,2020-10-15 15:40:03,7 - Récap,A
791,2020-10-15 15:45:43,8 - Fini !,A
792,2020-10-08 11:13:47,1 - arrivée souscription,A
792,2020-10-08 11:13:37,2 - estimateur,A
792,2020-10-08 11:16:27,3 - devis & info persos,A
793,2020-10-15 11:24:13,1 - arrivée souscription,B
793,2020-10-15 11:25:13,2 - estimateur,B
793,2020-10-15 11:26:13,3 - devis & info persos,B
793,2020-10-15 11:26:13,4 - services & options,B
794,2020-10-12 17:22:18,1 - arrivée souscription,B
795,2020-10-06 13:35:07,1 - arrivée souscription,A
795,2020-10-06 13:38:47,2 - estimateur,A
795,2020-10-06 13:45:27,3 - devis & info persos,A
795,2020-10-06 13:50:07,4 - services & options,A
795,2020-10-06 13:53:47,5 - PCE / PDL,A
795,2020-10-06 13:59:27,6 - Facturation & paiement,A
795,2020-10-06 14:02:07,7 - Récap,A
796,2020-10-09 15:44:58,1 - arrivée souscription,B
796,2020-10-09 15:47:38,2 - estimateur,B
797,2020-10-06 18:48:04,1 - arrivée souscription,A
797,2020-10-06 18:50:44,2 - estimateur,A
797,2020-10-06 18:54:24,3 - devis & info persos,A
797,2020-10-06 18:56:04,4 - services & options,A
797,2020-10-06 18:58:44,5 - PCE / PDL,A
797,2020-10-06 19:02:24,6 - Facturation & paiement,A
797,2020-10-06 19:04:04,7 - Récap,A
797,2020-10-06 19:07:44,8 - Fini !,A
798,2020-10-06 18:07:06,1 - arrivée souscription,A
798,2020-10-06 18:11:06,2 - estimateur,A
798,2020-10-06 18:15:06,3 - devis & info persos,A
798,2020-10-06 18:19:06,4 - services & options,A
798,2020-10-06 18:24:06,5 - PCE / PDL,A
798,2020-10-06 18:26:06,6 - Facturation & paiement,A
798,2020-10-06 18:31:06,7 - Récap,A
798,2020-10-06 18:36:06,8 - Fini !,A
799,2020-10-08 18:13:12,1 - arrivée souscription,A
799,2020-10-08 18:17:52,2 - estimateur,A
800,2020-10-03 10:17:13,1 - arrivée souscription,A
800,2020-10-03 10:19:33,2 - estimateur,A
800,2020-10-03 10:20:53,3 - devis & info persos,A
800,2020-10-03 10:25:13,4 - services & options,A
801,2020-10-15 13:47:58,1 - arrivée souscription,B
801,2020-10-15 13:51:28,2 - estimateur,B
801,2020-10-15 13:54:58,3 - devis & info persos,B
801,2020-10-15 13:57:28,4 - services & options,B
801,2020-10-15 14:01:58,5 - PCE / PDL,B
802,2020-10-07 09:05:17,1 - arrivée souscription,B
802,2020-10-07 09:09:57,2 - estimateur,B
802,2020-10-07 09:13:37,3 - devis & info persos,B
803,2020-10-08 13:04:11,1 - arrivée souscription,B
803,2020-10-08 13:08:01,2 - estimateur,B
804,2020-10-03 08:33:21,1 - arrivée souscription,A
804,2020-10-03 08:35:41,2 - estimateur,A
804,2020-10-03 08:37:01,3 - devis & info persos,A
804,2020-10-03 08:40:21,4 - services & options,A
804,2020-10-03 08:43:41,5 - PCE / PDL,A
805,2020-10-06 12:06:01,1 - arrivée souscription,A
805,2020-10-06 12:07:51,2 - estimateur,A
805,2020-10-06 12:12:41,3 - devis & info persos,A
805,2020-10-06 12:15:31,4 - services & options,A
806,2020-10-05 15:53:42,1 - arrivée souscription,B
806,2020-10-05 15:59:42,2 - estimateur,B
807,2020-10-08 11:56:41,1 - arrivée souscription,A
807,2020-10-08 11:59:11,2 - estimateur,A
807,2020-10-08 12:00:41,3 - devis & info persos,A
807,2020-10-08 12:03:11,4 - services & options,A
807,2020-10-08 12:07:41,5 - PCE / PDL,A
807,2020-10-08 12:09:11,6 - Facturation & paiement,A
807,2020-10-08 12:10:41,7 - Récap,A
807,2020-10-08 12:13:11,8 - Fini !,A
808,2020-10-10 13:17:35,1 - arrivée souscription,B
808,2020-10-10 13:20:15,2 - estimateur,B
808,2020-10-10 13:25:55,3 - devis & info persos,B
808,2020-10-10 13:29:35,4 - services & options,B
808,2020-10-10 13:32:15,5 - PCE / PDL,B
809,2020-10-14 14:09:33,1 - arrivée souscription,B
810,2020-10-14 08:38:57,1 - arrivée souscription,A
810,2020-10-14 08:43:57,2 - estimateur,A
810,2020-10-14 08:46:57,3 - devis & info persos,A
810,2020-10-14 08:50:57,4 - services & options,A
811,2020-10-09 17:08:36,1 - arrivée souscription,B
811,2020-10-09 17:09:36,2 - estimateur,B
811,2020-10-09 17:13:36,3 - devis & info persos,B
811,2020-10-09 17:13:36,4 - services & options,B
811,2020-10-09 17:17:36,5 - PCE / PDL,B
811,2020-10-09 17:19:36,6 - Facturation & paiement,B
811,2020-10-09 17:20:36,7 - Récap,B
811,2020-10-09 17:23:36,8 - Fini !,B
812,2020-10-09 15:42:51,1 - arrivée souscription,B
812,2020-10-09 15:48:51,2 - estimateur,B
812,2020-10-09 15:52:51,3 - devis & info persos,B
812,2020-10-09 15:56:51,4 - services & options,B
812,2020-10-09 16:03:51,5 - PCE / PDL,B
812,2020-10-09 16:08:51,6 - Facturation & paiement,B
812,2020-10-09 16:13:51,7 - Récap,B
812,2020-10-09 16:18:51,8 - Fini !,B
813,2020-10-10 11:13:47,1 - arrivée souscription,B
813,2020-10-10 11:16:07,2 - estimateur,B
814,2020-10-01 08:55:12,1 - arrivée souscription,A
814,2020-10-01 08:57:52,2 - estimateur,A
814,2020-10-01 09:03:32,3 - devis & info persos,A
814,2020-10-01 09:06:12,4 - services & options,A
814,2020-10-01 09:10:52,5 - PCE / PDL,A
815,2020-10-10 08:42:22,1 - arrivée souscription,A
815,2020-10-10 08:46:42,2 - estimateur,A
815,2020-10-10 08:51:02,3 - devis & info persos,A
815,2020-10-10 08:56:22,4 - services & options,A
816,2020-10-03 20:02:37,1 - arrivée souscription,B
816,2020-10-03 20:04:37,2 - estimateur,B
816,2020-10-03 20:09:37,3 - devis & info persos,B
817,2020-10-06 08:53:53,1 - arrivée souscription,B
817,2020-10-06 08:57:53,2 - estimateur,B
817,2020-10-06 09:00:53,3 - devis & info persos,B
817,2020-10-06 09:03:53,4 - services & options,B
817,2020-10-06 09:05:53,5 - PCE / PDL,B
817,2020-10-06 09:09:53,6 - Facturation & paiement,B
817,2020-10-06 09:11:53,7 - Récap,B
817,2020-10-06 09:15:53,8 - Fini !,B
818,2020-10-03 18:07:43,1 - arrivée souscription,A
818,2020-10-03 18:11:33,2 - estimateur,A
819,2020-10-01 20:19:21,1 - arrivée souscription,A
819,2020-10-01 20:22:11,2 - estimateur,A
819,2020-10-01 20:24:01,3 - devis & info persos,A
819,2020-10-01 20:26:51,4 - services & options,A
820,2020-10-05 20:22:20,1 - arrivée souscription,B
820,2020-10-05 20:23:20,2 - estimateur,B
820,2020-10-05 20:27:20,3 - devis & info persos,B
820,2020-10-05 20:28:20,4 - services & options,B
820,2020-10-05 20:29:20,5 - PCE / PDL,B
820,2020-10-05 20:32:20,6 - Facturation & paiement,B
820,2020-10-05 20:35:20,7 - Récap,B
820,2020-10-05 20:35:20,8 - Fini !,B
821,2020-10-07 17:42:02,1 - arrivée souscription,A
821,2020-10-07 17:43:12,2 - estimateur,A
821,2020-10-07 17:46:22,3 - devis & info persos,A
822,2020-10-04 13:01:33,1 - arrivée souscription,B
822,2020-10-04 13:02:13,2 - estimateur,B
822,2020-10-04 13:04:53,3 - devis & info persos,B
822,2020-10-04 13:07:33,4 - services & options,B
823,2020-10-10 17:59:37,1 - arrivée souscription,A
823,2020-10-10 18:03:47,2 - estimateur,A
823,2020-10-10 18:07:57,3 - devis & info persos,A
823,2020-10-10 18:12:07,4 - services & options,A
823,2020-10-10 18:17:17,5 - PCE / PDL,A
824,2020-10-15 10:29:09,1 - arrivée souscription,A
824,2020-10-15 10:30:59,2 - estimateur,A
824,2020-10-15 10:31:49,3 - devis & info persos,A
824,2020-10-15 10:31:39,4 - services & options,A
825,2020-10-05 10:49:29,1 - arrivée souscription,B
825,2020-10-05 10:51:49,2 - estimateur,B
825,2020-10-05 10:55:09,3 - devis & info persos,B
826,2020-10-01 14:57:23,1 - arrivée souscription,B
826,2020-10-01 15:02:33,2 - estimateur,B
826,2020-10-01 15:05:43,3 - devis & info persos,B
826,2020-10-01 15:08:53,4 - services & options,B
826,2020-10-01 15:13:03,5 - PCE / PDL,B
826,2020-10-01 15:19:13,6 - Facturation & paiement,B
826,2020-10-01 15:23:23,7 - Récap,B
826,2020-10-01 15:27:33,8 - Fini !,B
827,2020-10-02 14:21:50,1 - arrivée souscription,B
827,2020-10-02 14:25:00,2 - estimateur,B
828,2020-10-11 08:39:22,1 - arrivée souscription,A
828,2020-10-11 08:42:12,2 - estimateur,A
828,2020-10-11 08:47:02,3 - devis & info persos,A
828,2020-10-11 08:49:52,4 - services & options,A
828,2020-10-11 08:55:42,5 - PCE / PDL,A
828,2020-10-11 08:57:32,6 - Facturation & paiement,A
829,2020-10-06 16:29:04,1 - arrivée souscription,B
830,2020-10-08 12:26:15,1 - arrivée souscription,A
830,2020-10-08 12:29:55,2 - estimateur,A
831,2020-10-01 14:33:41,1 - arrivée souscription,A
831,2020-10-01 14:37:31,2 - estimateur,A
831,2020-10-01 14:40:21,3 - devis & info persos,A
831,2020-10-01 14:42:11,4 - services & options,A
831,2020-10-01 14:44:01,5 - PCE / PDL,A
831,2020-10-01 14:48:51,6 - Facturation & paiement,A
831,2020-10-01 14:49:41,7 - Récap,A
831,2020-10-01 14:52:31,8 - Fini !,A
832,2020-10-05 10:32:07,1 - arrivée souscription,B
833,2020-10-10 11:57:39,1 - arrivée souscription,B
833,2020-10-10 12:01:19,2 - estimateur,B
833,2020-10-10 12:06:59,3 - devis & info persos,B
834,2020-10-05 10:21:17,1 - arrivée souscription,A
834,2020-10-05 10:24:27,2 - estimateur,A
834,2020-10-05 10:27:37,3 - devis & info persos,A
834,2020-10-05 10:29:47,4 - services & options,A
835,2020-10-13 11:13:56,1 - arrivée souscription,B
835,2020-10-13 11:16:36,2 - estimateur,B
835,2020-10-13 11:16:16,3 - devis & info persos,B
835,2020-10-13 11:17:56,4 - services & options,B
835,2020-10-13 11:21:36,5 - PCE / PDL,B
836,2020-10-10 11:12:36,1 - arrivée souscription,A
836,2020-10-10 11:15:36,2 - estimateur,A
836,2020-10-10 11:19:36,3 - devis & info persos,A
836,2020-10-10 11:22:36,4 - services & options,A
836,2020-10-10 11:24:36,5 - PCE / PDL,A
836,2020-10-10 11:27:36,6 - Facturation & paiement,A
836,2020-10-10 11:31:36,7 - Récap,A
836,2020-10-10 11:32:36,8 - Fini !,A
837,2020-10-09 11:54:40,1 - arrivée souscription,A
837,2020-10-09 11:55:30,2 - estimateur,A
838,2020-10-13 10:09:26,1 - arrivée souscription,B
838,2020-10-13 10:14:16,2 - estimateur,B
838,2020-10-13 10:16:06,3 - devis & info persos,B
838,2020-10-13 10:21:56,4 - services & options,B
838,2020-10-13 10:25:46,5 - PCE / PDL,B
838,2020-10-13 10:28:36,6 - Facturation & paiement,B
838,2020-10-13 10:32:26,7 - Récap,B
838,2020-10-13 10:35:16,8 - Fini !,B
839,2020-10-11 10:22:26,1 - arrivée souscription,B
839,2020-10-11 10:27:26,2 - estimateur,B
840,2020-10-12 09:03:02,1 - arrivée souscription,A
840,2020-10-12 09:07:02,2 - estimateur,A
840,2020-10-12 09:12:02,3 - devis & info persos,A
840,2020-10-12 09:19:02,4 - services & options,A
841,2020-10-07 15:05:38,1 - arrivée souscription,A
841,2020-10-07 15:07:48,2 - estimateur,A
841,2020-10-07 15:08:58,3 - devis & info persos,A
841,2020-10-07 15:11:08,4 - services & options,A
841,2020-10-07 15:15:18,5 - PCE / PDL,A
841,2020-10-07 15:16:28,6 - Facturation & paiement,A
841,2020-10-07 15:18:38,7 - Récap,A
841,2020-10-07 15:20:48,8 - Fini !,A
842,2020-10-07 11:15:48,1 - arrivée souscription,A
842,2020-10-07 11:20:48,2 - estimateur,A
842,2020-10-07 11:23:48,3 - devis & info persos,A
843,2020-10-11 19:48:41,1 - arrivée souscription,A
843,2020-10-11 19:48:41,2 - estimateur,A
844,2020-10-15 18:38:50,1 - arrivée souscription,B
844,2020-10-15 18:40:20,2 - estimateur,B
844,2020-10-15 18:44:50,3 - devis & info persos,B
844,2020-10-15 18:45:20,4 - services & options,B
844,2020-10-15 18:48:50,5 - PCE / PDL,B
845,2020-10-02 14:05:47,1 - arrivée souscription,A
845,2020-10-02 14:05:47,2 - estimateur,A
846,2020-10-03 12:47:24,1 - arrivée souscription,A
846,2020-10-03 12:51:54,2 - estimateur,A
846,2020-10-03 12:57:24,3 - devis & info persos,A
846,2020-10-03 12:59:54,4 - services & options,A
846,2020-10-03 13:04:24,5 - PCE / PDL,A
847,2020-10-09 16:07:55,1 - arrivée souscription,B
847,2020-10-09 16:11:45,2 - estimateur,B
847,2020-10-09 16:14:35,3 - devis & info persos,B
847,2020-10-09 16:17:25,4 - services & options,B
847,2020-10-09 16:19:15,5 - PCE / PDL,B
847,2020-10-09 16:22:05,6 - Facturation & paiement,B
847,2020-10-09 16:24:55,7 - Récap,B
847,2020-10-09 16:28:45,8 - Fini !,B
848,2020-10-03 15:26:22,1 - arrivée souscription,B
849,2020-10-02 14:42:37,1 - arrivée souscription,A
849,2020-10-02 14:46:37,2 - estimateur,A
849,2020-10-02 14:51:37,3 - devis & info persos,A
849,2020-10-02 14:55:37,4 - services & options,A
849,2020-10-02 14:59:37,5 - PCE / PDL,A
849,2020-10-02 15:02:37,6 - Facturation & paiement,A
849,2020-10-02 15:05:37,7 - Récap,A
849,2020-10-02 15:09:37,8 - Fini !,A
850,2020-10-07 14:10:09,1 - arrivée souscription,B
850,2020-10-07 14:10:29,2 - estimateur,B
851,2020-10-07 17:41:04,1 - arrivée souscription,A
851,2020-10-07 17:46:54,2 - estimateur,A
851,2020-10-07 17:49:44,3 - devis & info persos,A
851,2020-10-07 17:56:34,4 - services & options,A
852,2020-10-15 09:06:48,1 - arrivée souscription,A
853,2020-10-15 15:22:46,1 - arrivée souscription,A
853,2020-10-15 15:25:06,2 - estimateur,A
853,2020-10-15 15:29:26,3 - devis & info persos,A
854,2020-10-03 15:57:20,1 - arrivée souscription,A
855,2020-10-08 13:21:08,1 - arrivée souscription,B
856,2020-10-15 09:48:27,1 - arrivée souscription,A
856,2020-10-15 09:53:07,2 - estimateur,A
857,2020-10-01 11:20:41,1 - arrivée souscription,A
857,2020-10-01 11:22:21,2 - estimateur,A
857,2020-10-01 11:26:01,3 - devis & info persos,A
857,2020-10-01 11:28:41,4 - services & options,A
857,2020-10-01 11:32:21,5 - PCE / PDL,A
857,2020-10-01 11:34:01,6 - Facturation & paiement,A
857,2020-10-01 11:37:41,7 - Récap,A
